prate,mrate,totpart,totelg,age,totemp,sole,ltotemp
88,0.180000007152557,191,217,7,302,1,5.71042680740356
92.9000015258789,0.769999980926514,105,113,11,180,1,5.19295692443848
100,0.790000021457672,3333,3333,7,5062,0,8.52951717376709
100,0.119999997317791,269,269,8,340,1,5.82894563674927
85.0999984741211,0.419999986886978,114,134,7,144,0,4.96981334686279
100,1.87000000476837,938,938,7,1652,0,7.40974187850952
100,0.409999996423721,198,198,5,244,0,5.49716806411743
100,0.730000019073486,3941,3941,24,5349,1,8.58466529846191
59,0.870000004768372,1136,1926,35,3566,0,8.17920017242432
97.8000030517578,0.5799999833107,616,630,15,630,0,6.44571971893311
78.8000030517578,0.819999992847443,215,273,5,358,0,5.88053321838379
65.5,0.409999996423721,116,177,7,191,0,5.25227355957031
92.9000015258789,0.8299999833107,117,126,13,208,1,5.33753824234009
85.5999984741211,0.159999996423721,255,298,7,63681,1,11.0616416931152
66.5999984741211,0.490000009536743,613,920,6,4628,1,8.43988037109375
83.6999969482422,0.300000011920929,642,767,26,2617,0,7.86978387832642
87.4000015258789,0.449999988079071,118,135,7,212,0,5.35658645629883
100,0.0599999986588955,667,667,7,737,0,6.60258769989014
100,0.970000028610229,110,110,19,111,1,4.70953035354614
85.5,0.670000016689301,2294,2683,10,2683,0,7.894690990448
39.5999984741211,0.259999990463257,593,1498,6,1580,0,7.36518001556397
66.5999984741211,0.689999997615814,383,575,16,626,1,6.43935060501099
64.5999984741211,0.150000005960464,73,113,5,201,1,5.30330467224121
98.9000015258789,0.479999989271164,1397,1413,11,1877,1,7.53742980957031
100,1.53999996185303,597,597,20,642,0,6.4645881652832
100,0.400000005960465,198,198,19,279,0,5.63121175765991
92.5,0.230000004172325,2091,2261,6,2442,0,7.80057287216187
95.5999984741211,0.569999992847443,2177,2278,7,2309,0,7.74456977844238
100,0.810000002384186,99,99,5,100,1,4.60517024993897
97.6999969482422,0.629999995231628,171,175,8,232,1,5.44673728942871
88.0999984741211,2,297,337,7,395,0,5.97888565063477
100,0.159999996423721,100,100,19,121,1,4.79579067230225
100,1.21000003814697,300,300,7,5928,1,8.6874418258667
74.5999984741211,0.389999985694885,209,280,22,294,0,5.68357992172241
76.5,0.800000011920929,1823,2383,6,3374,0,8.123854637146
99,1.48000001907349,197,199,5,219,1,5.38907194137573
100,0.5799999833107,4066,4066,7,5800,0,8.66561317443848
72.8000030517578,0.519999980926514,209,287,13,291,1,5.67332315444946
93,0.490000009536743,239,257,19,257,1,5.54907608032227
100,0.930000007152557,96,96,8,121,1,4.79579067230225
100,0.430000007152557,686,686,7,821,0,6.71052312850952
100,0.550000011920929,12060,12060,48,43436,0,10.6790437698364
85.6999969482422,0.140000000596046,240,280,16,511,1,6.23636960983276
100,0.5,6524,6524,16,7373,0,8.90557956695557
100,0.910000026226044,239,239,6,428,1,6.05912303924561
73.1999969482422,0.899999976158142,235,321,9,321,0,5.7714409828186
97.8000030517578,0.479999989271164,3649,3731,10,3742,0,8.22737503051758
87.6999969482422,0.730000019073486,1808,2061,36,2136,0,7.66669034957886
43.0999984741211,0.419999986886978,889,2061,8,2136,0,7.66669034957886
100,0.409999996423721,381,381,16,403,0,5.99893665313721
81.0999984741211,2.21000003814697,13635,16812,39,21524,0,9.97692394256592
85.5,0.439999997615814,189,221,8,714,1,6.57088279724121
72.9000015258789,0.219999998807907,164,225,14,225,0,5.41610050201416
91,0.119999997317791,352,387,7,599,0,6.39526176452637
100,0.159999996423721,106,106,18,156,1,5.04985618591309
94,1,249,265,31,359,1,5.88332223892212
100,1.76999998092651,366,366,8,427,1,6.05678415298462
77.3000030517578,0.75,2171,2807,25,3929,0,8.2761402130127
78.5,0.610000014305115,175,223,7,3929,0,8.2761402130127
56.2999992370606,0.310000002384186,426,756,16,834,1,6.72623348236084
89.6999969482422,0.680000007152557,87,97,24,115,0,4.74493217468262
92.1999969482422,0.310000002384186,341,370,31,419,1,6.03787088394165
100,0.389999985694885,535,535,12,1649,0,7.40792417526245
100,0.46000000834465,642,642,8,1521,0,7.32712316513062
70.6999969482422,0.569999992847443,289,409,8,737,0,6.60258769989014
100,0.0399999991059303,178,178,33,199,1,5.29330492019653
65,0.550000011920929,748,1150,18,1198,0,7.08840894699097
75.6999969482422,0.330000013113022,1212,1601,5,1765,0,7.47590589523315
100,0.0299999993294477,6925,6925,8,8291,0,9.02292633056641
71.6999969482422,0.959999978542328,104,145,7,291,1,5.67332315444946
91.5999984741211,2.08999991416931,120,131,5,195,1,5.27299976348877
100,0.340000003576279,236,236,11,258,0,5.55295944213867
57.7999992370606,0.0399999991059303,63,109,8,355,1,5.87211799621582
84.1999969482422,0.219999998807907,218,259,19,2843,1,7.95261526107788
94.1999969482422,1.02999997138977,114,121,7,141,1,4.94876003265381
95,0.660000026226044,1088,1145,25,1352,0,7.20934009552002
100,2.78999996185303,134,134,23,147,1,4.99043273925781
19.2999992370605,0.540000021457672,51,264,25,290,0,5.6698808670044
86.0999984741211,0.600000023841858,118,137,20,160,0,5.07517385482788
82,0.170000001788139,273,333,7,456,0,6.12249279022217
68.8000030517578,0.569999992847443,106,154,6,252,0,5.52942895889282
83.1999969482422,0.170000001788139,129,155,7,199,1,5.29330492019653
85.1999969482422,0.879999995231628,167,196,13,271,1,5.60211896896362
100,0.8299999833107,1152,1152,7,5064,0,8.52991199493408
100,0.439999997615814,143,143,12,184,0,5.21493577957153
77.1999969482422,0.569999992847443,700,907,7,1324,1,7.1884126663208
77.3000030517578,0.920000016689301,279,361,8,441,0,6.08904504776001
100,1.37000000476837,125,125,13,259,1,5.55682802200317
95,0.75,680,716,7,716,0,6.57368040084839
99.5999984741211,0.400000005960465,222,223,9,553,1,6.31535816192627
74.6999969482422,0.779999971389771,148,198,7,249,1,5.51745271682739
75.9000015258789,0.970000028610229,82,108,12,146,0,4.98360681533814
81.3000030517578,0.379999995231628,61,75,5,219,1,5.38907194137573
91.4000015258789,1.12000000476837,1564,1711,5,3480,0,8.15478801727295
100,0.0399999991059303,281,281,9,369,0,5.91079664230347
70.5999984741211,0.170000001788139,89,126,6,202,1,5.30826759338379
100,0.389999985694885,376,376,7,1100,1,7.00306558609009
80.9000015258789,0.150000005960464,933,1153,8,1337,0,7.19818353652954
88.8000030517578,0.649999976158142,1154,1300,8,1792,0,7.49108743667603
100,0.790000021457672,285,285,7,372,1,5.91889381408691
100,0.0599999986588955,208,208,7,250,1,5.52146100997925
100,1.69000005722046,2074,2074,13,2358,0,7.76556921005249
47.7000007629395,0.319999992847443,145,304,5,305,0,5.72031164169312
100,1.64999997615814,768,768,10,1177,0,7.07072401046753
60.0999984741211,0.0900000035762787,196,326,7,369,0,5.91079664230347
67.3000030517578,0.689999997615814,230,342,24,410,1,6.01615715026856
100,0.0299999993294477,15107,15107,33,43436,1,10.6790437698364
100,0.360000014305115,1544,1544,18,5356,0,8.58597278594971
82.5,0.230000004172325,680,824,8,5356,0,8.58597278594971
100,3.39000010490418,171,171,14,187,1,5.23110866546631
87.1999969482422,0.439999997615814,3994,4578,35,4886,0,8.4941291809082
80.0999984741211,0.419999986886978,1069,1335,33,1997,0,7.59940147399902
95,0.370000004768372,113,119,31,145,0,4.9767336845398
100,0.670000016689301,518,518,6,628,0,6.44254016876221
100,0.839999973773956,216,216,13,217,0,5.37989711761475
91.5999984741211,0.479999989271164,163,178,7,197,1,5.28320360183716
85.8000030517578,0.189999997615814,512,597,48,872,0,6.7707896232605
97.8000030517578,0.639999985694885,394,403,14,435,0,6.07534599304199
93.4000015258789,0.280000001192093,1556,1666,17,5105,0,8.5379753112793
75.3000030517578,0.439999997615814,694,922,6,1218,0,7.10496520996094
79.6999969482422,3.04999995231628,656,823,37,2102,0,7.65064477920532
100,2.78999996185303,277,277,37,331,0,5.8021183013916
100,0.300000011920929,875,875,6,2986,0,8.00168991088867
82.0999984741211,0.360000014305115,193,235,14,258,1,5.55295944213867
86.6999969482422,0.689999997615814,8252,9517,24,9556,0,9.16492462158203
84.3000030517578,1.12000000476837,118,140,30,200,1,5.29831743240356
73.5,0.589999973773956,202,275,5,302,1,5.71042680740356
82.8000030517578,0.100000001490116,425,513,28,693,0,6.54102993011475
100,2.44000005722046,304,304,24,514,0,6.24222326278687
80.5,0.560000002384186,1439,1788,20,2036,0,7.6187424659729
65.0999984741211,0.170000001788139,861,1322,17,2380,0,7.7748556137085
95.6999969482422,0.0799999982118607,134,140,15,161,0,5.08140420913696
99.1999969482422,0.0199999995529652,122,123,36,301,1,5.70711040496826
100,0.870000004768372,105,105,35,120,1,4.78749179840088
88.3000030517578,0.529999971389771,203,230,10,286,0,5.65599203109741
100,2.49000000953674,119,119,12,291,1,5.67332315444946
100,2.51999998092651,396,396,13,429,0,6.06145715713501
100,0.46000000834465,248,248,6,350,0,5.85793304443359
92.5999984741211,1.89999997615814,729,787,8,1028,0,6.93537044525147
57.5999984741211,0.370000004768372,345,599,8,1178,0,7.07157325744629
77.3000030517578,0.319999992847443,75,97,25,162,0,5.08759641647339
78,0.330000013113022,78,100,25,165,0,5.1059455871582
94.4000015258789,0.819999992847443,1832,1941,29,2016,0,7.60887050628662
100,0.779999971389771,153,153,8,309,1,5.73334121704102
69.1999969482422,0.370000004768372,229,331,5,401,0,5.99396133422852
100,1.89999997615814,499,499,11,43436,1,10.6790437698364
94.8000030517578,0.0799999982118607,184,194,32,221,1,5.39816284179688
100,0.439999997615814,14869,14869,26,19591,0,9.88282585144043
100,0.100000001490116,2242,2242,23,7196,0,8.88128089904785
79.6999969482422,0.129999995231628,165,207,27,236,0,5.46383190155029
83.5999984741211,0.569999992847443,17794,21283,10,32179,0,10.3790693283081
100,0.439999997615814,178,178,10,310,0,5.736572265625
100,1.25999999046326,252,252,5,276,1,5.62040090560913
100,0.959999978542328,105,105,20,154,1,5.03695249557495
93.9000015258789,1.5900000333786,2001,2131,20,3287,1,8.09773063659668
100,0.360000014305115,126,126,16,249,1,5.51745271682739
80.9000015258789,0.899999976158142,621,768,8,1591,0,7.37211799621582
81.8000030517578,0.119999997317791,4934,6035,7,14694,1,9.59519481658936
100,1.04999995231628,375,375,8,655,1,6.48463535308838
88.0999984741211,0.689999997615814,207,235,23,295,0,5.68697547912598
100,0.759999990463257,96,96,15,100,1,4.60517024993897
75.1999969482422,0.400000005960465,121,161,8,1301,0,7.17088842391968
82.5,1,3396,4115,6,6115,0,8.7185001373291
99.8000030517578,2.52999997138977,449,450,11,662,1,6.4952654838562
98.8000030517578,0.409999996423721,160,162,23,167,0,5.11799383163452
48.9000015258789,0.119999997317791,200,409,10,2581,1,7.85593223571777
89.4000015258789,0.759999990463257,101,113,14,113,0,4.72738790512085
100,0.300000011920929,135,135,34,237,1,5.46806001663208
100,0.709999978542328,122,122,18,149,1,5.00394630432129
100,0.219999998807907,5899,5899,12,18200,0,9.80917644500732
67.0999984741211,0.200000002980232,2075,3093,6,9574,0,9.1668062210083
81.8000030517578,0.310000002384186,2018,2466,8,2776,0,7.92876625061035
75.4000015258789,0.800000011920929,184,244,8,1220,0,7.10660600662231
59.5999984741211,0.159999996423721,895,1501,13,1770,0,7.47873497009277
100,0.439999997615814,889,889,8,2068,0,7.63433742523193
86.0999984741211,0.970000028610229,6824,7925,29,19754,0,9.89111137390137
54.2000007629395,0.430000007152557,846,1561,35,2208,0,7.69984245300293
56.2999992370606,0.430000007152557,672,1193,7,2743,0,7.91680765151978
94.8000030517578,0.270000010728836,128,135,11,136,0,4.91265487670898
94,0.779999971389771,708,753,5,876,1,6.77536630630493
96.3000030517578,0.259999990463257,211,219,17,365,0,5.89989757537842
73.5999984741211,0.479999989271164,78,106,8,245,0,5.5012583732605
29,0.25,152,524,8,633,0,6.45047044754028
100,1.3400000333786,257,257,7,291,1,5.67332315444946
95.6999969482422,0.759999990463257,4412,4608,31,40378,0,10.6060400009155
73.5,0.0900000035762787,164,223,5,290,1,5.6698808670044
96.5,1.45000004768372,414,429,18,718,0,6.57646942138672
94.5999984741211,0.540000021457672,194,205,16,718,0,6.57646942138672
85.5999984741211,2.9300000667572,740,864,15,3285,1,8.09712219238281
100,1.25999999046326,154,154,7,230,1,5.43807935714722
69.4000015258789,0.419999986886978,468,674,39,1136,1,7.03526878356934
97,0.769999980926514,289,298,14,413,1,6.02344751358032
93.5,0.699999988079071,1990,2128,18,2380,0,7.7748556137085
88.1999969482422,0.490000009536743,9596,10885,19,11666,0,9.36443424224854
100,0.140000000596046,469,469,14,800,0,6.68461179733276
63,0.490000009536743,269,427,5,427,0,6.05678415298462
54.9000015258789,0.0199999995529652,374,681,9,681,1,6.52356243133545
100,0.449999988079071,230,230,7,923,0,6.82762908935547
89.8000030517578,1.00999999046326,469,522,18,781,1,6.6605749130249
100,1.1599999666214,83,83,10,88,1,4.47733688354492
73.8000030517578,0.209999993443489,149,202,12,310,1,5.736572265625
93.8000030517578,0.740000009536743,767,818,8,1342,1,7.20191621780396
100,1.11000001430511,274,274,6,551,0,6.31173467636108
72,0.300000011920929,201,279,7,628,1,6.44254016876221
92,0.72000002861023,3431,3728,29,3806,0,8.24433422088623
100,0.129999995231628,2345,2345,27,4467,1,8.40447235107422
100,0.25,103,103,7,103,1,4.63472890853882
100,2.17000007629395,357,357,7,480,1,6.17378616333008
75.3000030517578,0.449999988079071,320,425,7,466,0,6.1441855430603
76.4000015258789,0.100000001490116,146,191,4,409,1,6.0137152671814
79.6999969482422,0.109999999403954,1567,1967,5,3780,0,8.2374792098999
85.0999984741211,0.660000026226044,5303,6233,24,7473,0,8.91905212402344
92.0999984741211,0.509999990463257,2358,2561,14,3806,0,8.24433422088623
100,1.08000004291534,233,233,7,306,1,5.72358512878418
99.5999984741211,0.560000002384186,946,950,35,1032,0,6.93925380706787
57.7999992370606,0.349999994039536,2382,4123,5,6875,0,8.8356466293335
100,3.67000007629395,51567,51567,19,77984,0,11.2642593383789
100,0.370000004768372,4144,4144,39,5108,1,8.5385627746582
100,0.970000028610229,1511,1511,8,2168,1,7.68156051635742
56.2000007629395,0.140000000596046,599,1065,22,1065,0,6.97073030471802
98.5999984741211,0.100000001490116,1922,1950,7,2137,0,7.66715812683106
100,1.85000002384186,7665,7665,41,9761,0,9.18615055084229
100,0.180000007152557,254,254,13,292,1,5.67675399780273
100,0.670000016689301,149,149,10,176,0,5.17048406600952
100,0.670000016689301,109,109,33,511,0,6.23636960983276
100,1.87000000476837,274,274,16,325,1,5.78382539749146
85.6999969482422,0.189999997615814,873,1019,5,1362,0,7.21670961380005
93.5,0.939999997615814,116,124,6,124,0,4.82028150558472
100,0.200000002980232,123,123,20,131,1,4.8751974105835
100,2.27999997138977,1173,1173,38,1474,1,7.29573488235474
79.8000030517578,0.389999985694885,75,94,37,94,0,4.54329490661621
100,0.670000016689301,107,107,24,107,1,4.67282867431641
57.5999984741211,0.0700000002980232,182,316,9,824,0,6.71417045593262
86.9000015258789,0.509999990463257,226,260,31,260,1,5.56068181991577
86,0.170000001788139,4534,5273,32,6093,0,8.7148962020874
100,0.959999978542328,178,178,9,254,1,5.53733444213867
97.6999969482422,0.00999999977648258,212,217,8,463,0,6.1377272605896
96.8000030517578,0.370000004768372,1431,1479,9,1479,0,7.2991213798523
99.0999984741211,3.73000001907349,218,220,7,291,0,5.67332315444946
52.2999992370606,0.469999998807907,114,218,6,305,0,5.72031164169312
63,0.109999999403954,384,610,7,3894,1,8.26719188690186
74.3000030517578,0.360000014305115,575,774,5,1651,0,7.4091362953186
90.8000030517578,0.529999971389771,1881,2072,15,2072,0,7.63626956939697
87.4000015258789,1.62000000476837,139,159,6,193,0,5.26269006729126
62.7000007629395,0.620000004768372,937,1495,8,2614,0,7.86863708496094
50.2000007629395,0.769999980926514,6218,12391,10,34854,0,10.4589233398438
58.2000007629395,0.200000002980232,301,517,11,868,0,6.76619148254395
100,1.44000005722046,394,394,16,940,1,6.84588003158569
49.5999984741211,0.0299999993294477,282,568,7,6610,0,8.79633903503418
73.5,0.589999973773956,25007,34004,43,65471,0,11.0893621444702
100,1.02999997138977,1610,1610,30,3680,1,8.21066761016846
100,0.209999993443489,134,134,6,160,1,5.07517385482788
100,4.36999988555908,1250,1250,27,1250,0,7.13089895248413
100,0.709999978542328,549,549,39,639,1,6.45990467071533
100,0.600000023841858,14087,14087,19,15464,0,9.64626979827881
100,0.0299999993294477,122,122,10,196,1,5.27811479568481
85.6999969482422,0.920000016689301,132,154,22,232,0,5.44673728942871
100,0.319999992847443,312,312,9,365,1,5.89989757537842
95.0999984741211,0.200000002980232,195,205,13,230,1,5.43807935714722
67.3000030517578,0.509999990463257,111,165,15,165,0,5.1059455871582
100,0.330000013113022,146,146,15,171,1,5.14166355133057
100,2.10999989509583,529,529,19,962,1,6.86901426315308
100,3.51999998092651,1024,1024,8,2439,1,7.79934358596802
75.9000015258789,0.109999999403954,630,830,7,1010,1,6.91770553588867
100,0.280000001192093,6937,6937,31,15663,0,9.65905666351318
70.9000015258789,0.230000004172325,3586,5057,42,15245,0,9.63200664520264
100,0.649999976158142,973,973,7,991,1,6.89871454238892
100,4,147,147,8,430,0,6.06378507614136
100,0.270000010728836,357,357,19,749,1,6.61873912811279
100,0.860000014305115,63,63,17,93,0,4.53259944915772
100,0.379999995231628,146,146,17,147,1,4.99043273925781
57.7000007629395,0.330000013113022,150,260,7,344,1,5.84064149856567
86.3000030517578,0.5799999833107,3022,3500,8,11628,0,9.36117172241211
88.8000030517578,0.540000021457672,213,240,15,240,0,5.48063898086548
64.4000015258789,0.419999986886978,65,101,15,101,0,4.61512041091919
86.3000030517578,0.330000013113022,5444,6306,8,10506,0,9.2597017288208
70,0.109999999403954,175,250,6,465,0,6.1420373916626
94.1999969482422,0.850000023841858,97,103,5,115,0,4.74493217468262
100,0.469999998807907,190,190,20,197,1,5.28320360183716
100,1.67999994754791,129,129,10,185,1,5.22035598754883
74.3000030517578,0.0900000035762787,202,272,5,352,0,5.86363124847412
85.8000030517578,3.5,133,155,17,390,0,5.96614694595337
79.3000030517578,0.239999994635582,562,709,8,813,1,6.70073127746582
66.1999969482422,0.699999988079071,1017,1536,13,4343,1,8.37632083892822
41.5,0.159999996423721,90,217,8,243,1,5.49306154251099
100,0.490000009536743,131,131,11,153,1,5.03043794631958
67.3000030517578,0.740000009536743,222,330,13,423,1,6.04737234115601
57,0.560000002384186,1415,2484,5,2484,0,7.81762552261353
57,0.560000002384186,1415,2484,5,2484,0,7.81762552261353
85.8000030517578,0.759999990463257,163,190,11,193,1,5.26269006729126
51,0.569999992847443,985,1932,6,6631,1,8.79951095581055
95.6999969482422,0.340000003576279,379,396,19,2176,0,7.68524360656738
86.8000030517578,0.639999985694885,770,887,8,944,0,6.85012626647949
98.0999984741211,0.8299999833107,155,158,8,341,1,5.83188247680664
100,0.349999994039536,229,229,12,439,0,6.08449935913086
100,0.400000005960465,700,700,20,2872,1,7.96276378631592
30.5,0.25,53,174,7,518,1,6.24997520446777
75.0999984741211,0.879999995231628,997,1327,5,1930,0,7.56527519226074
100,0.550000011920929,101,101,6,105,1,4.65396022796631
95,0.75,190,200,15,200,0,5.29831743240356
89.8000030517578,0.490000009536743,272,303,15,303,0,5.71373271942139
93.9000015258789,0.529999971389771,1038,1106,17,1160,0,7.05617523193359
61.0999984741211,0.349999994039536,88,144,7,144,1,4.96981334686279
100,0.610000014305115,786,786,22,1016,1,6.92362880706787
85.3000030517578,0.419999986886978,475,557,6,2145,0,7.67089462280273
95.6999969482422,0.610000014305115,199,208,7,234,1,5.45532131195068
100,0.810000002384186,250,250,5,483,1,6.18001651763916
100,0.360000014305115,1543,1543,35,3867,1,8.26023387908936
93.6999969482422,0.509999990463257,59,63,7,78,1,4.35670900344849
82.1999969482422,0.72000002861023,822,1000,8,1231,0,7.11558198928833
90.5,0.370000004768372,152,168,5,368,1,5.90808296203613
100,0.239999994635582,58,58,8,58,1,4.06044292449951
100,3.21000003814697,196,196,19,393,1,5.97380971908569
75.0999984741211,0.689999997615814,1429,1904,7,3245,1,8.08487033843994
96.0999984741211,0.930000007152557,1401,1458,7,1806,0,7.49886989593506
63,0.439999997615814,648,1029,26,1616,1,7.38770914077759
44.7000007629395,0.159999996423721,123,275,16,942,1,6.84800529479981
83.5,0.680000007152557,1378,1651,8,1671,0,7.42117738723755
100,0.119999997317791,404,404,7,664,0,6.49828195571899
100,0.310000002384186,205,205,7,232,1,5.44673728942871
58.2999992370606,0.310000002384186,401,688,7,3357,0,8.11880302429199
75.4000015258789,0.0599999986588955,150,199,9,377,1,5.9322452545166
100,0.439999997615814,153,153,6,231,1,5.44241762161255
90.1999969482422,0.620000004768372,184,204,7,495,0,6.2045578956604
96.0999984741211,0.660000026226044,1091,1135,5,1746,1,7.46508264541626
25.1000003814697,0.629999995231628,104,414,6,630,1,6.44571971893311
80.4000015258789,0.600000023841858,501,623,25,2066,0,7.63336944580078
100,0.0900000035762787,155,155,8,251,0,5.52545309066773
95.3000030517578,0.349999994039536,81,85,12,296,0,5.69035959243774
100,1.11000001430511,941,941,5,2051,1,7.62608289718628
100,4.38000011444092,1050,1050,5,1601,1,7.37838363647461
60.4000015258789,0.409999996423721,162,268,6,968,1,6.87523221969605
84.6999969482422,0.370000004768372,133,157,9,187,0,5.23110866546631
78.1999969482422,1.20000004768372,1016,1299,6,2812,1,7.94165134429932
100,0.189999997615814,1614,1614,19,2419,1,7.79110956192017
100,0.140000000596046,527,527,16,883,0,6.7833251953125
100,0.189999997615814,596,596,6,859,0,6.75576877593994
100,0.810000002384186,215,215,20,215,0,5.37063789367676
100,1.6599999666214,794,794,5,794,0,6.67708349227905
84.5,0.360000014305115,142,168,6,3762,0,8.23270606994629
60.7999992370606,0.379999995231628,234,385,6,3762,0,8.23270606994629
82.0999984741211,0.519999980926514,366,446,9,564,0,6.33505439758301
98.8000030517578,0.5,158,160,7,290,1,5.6698808670044
84.5999984741211,0.439999997615814,154,182,6,3762,0,8.23270606994629
100,3.07999992370605,321,321,5,321,1,5.7714409828186
100,0.379999995231628,385,385,5,385,1,5.95324325561523
79.3000030517578,0.360000014305115,5390,6801,28,20419,0,9.92422103881836
88.1999969482422,0.550000011920929,1335,1514,18,1572,0,7.36010408401489
89.9000015258789,0.280000001192093,1542,1715,19,7127,0,8.8716459274292
89.5999984741211,0.340000003576279,250,279,30,327,1,5.7899603843689
100,1.77999997138977,173,173,10,224,1,5.41164588928223
73,0.889999985694885,100,137,21,157,1,5.05624580383301
100,1.08000004291534,243,243,20,244,1,5.49716806411743
100,1.24000000953674,159,159,7,275,1,5.61677122116089
98.3000030517578,0.340000003576279,1401,1425,27,2619,0,7.87054777145386
100,0.8299999833107,128,128,24,176,1,5.17048406600952
100,0.180000007152557,334,334,7,482,0,6.17794418334961
100,0.8299999833107,171,171,10,268,1,5.59098720550537
90.8000030517578,0.5,177,195,16,247,1,5.50938844680786
72.5,0.899999976158142,153,211,16,673,0,6.51174545288086
71.5,0.379999995231628,241,337,7,580,0,6.36302804946899
100,0.879999995231628,266,266,7,560,1,6.32793664932251
90.4000015258789,0.340000003576279,123,136,7,167,1,5.11799383163452
79.1999969482422,0.349999994039536,282,356,7,438,0,6.08221912384033
95.6999969482422,0.600000023841858,110,115,8,194,0,5.26785802841187
93.3000030517578,0.72000002861023,750,804,8,1980,0,7.5908522605896
80.1999969482422,0.170000001788139,93,116,7,135,1,4.90527486801148
96.5999984741211,0.46000000834465,338,350,8,1135,0,7.03438806533814
73.9000015258789,0.180000007152557,283,383,7,509,0,6.2324481010437
96,0.189999997615814,9270,9655,18,10156,0,9.22581958770752
64.4000015258789,0.129999995231628,530,823,5,1615,0,7.38709020614624
69.5999984741211,0.159999996423721,546,785,15,1715,0,7.44716835021973
69.9000015258789,0.449999988079071,95,136,9,214,0,5.36597585678101
80,0.400000005960465,220,275,16,325,0,5.78382539749146
87.3000030517578,0.550000011920929,96,110,7,139,0,4.93447399139404
100,0.709999978542328,135,135,11,179,1,5.18738603591919
58,0.0700000002980232,94,162,14,162,0,5.08759641647339
100,0.740000009536743,244,244,21,278,1,5.62762117385864
74.8000030517578,0.389999985694885,178,238,7,312,1,5.74300336837769
100,0.389999985694885,2848,2848,24,14884,1,9.60804176330566
82.9000015258789,0.740000009536743,175,211,14,2598,1,7.86249732971191
100,0.300000011920929,195,195,8,310,1,5.736572265625
100,0.150000005960464,180,180,7,180,0,5.19295692443848
100,1.01999998092651,798,798,7,2191,0,7.69211339950562
100,2,111,111,15,163,1,5.09375
81.5,0.439999997615814,462,567,14,2662,1,7.88683319091797
65.5999984741211,1,897,1368,10,1433,0,7.26752519607544
100,2.25999999046326,1163,1163,10,1433,0,7.26752519607544
46.9000015258789,0.949999988079071,206,439,8,506,1,6.22653675079346
79.1999969482422,0.409999996423721,1497,1890,23,2552,0,7.84463262557983
100,0.769999980926514,126,126,19,158,1,5.06259489059448
53.2999992370606,0.970000028610229,2156,4048,15,6197,1,8.73182010650635
77.3000030517578,0.150000005960464,1395,1805,20,2375,0,7.77275276184082
77.9000015258789,0.629999995231628,109,140,7,1134,1,7.03350639343262
61.7999992370606,0.0900000035762787,320,518,8,688,0,6.53378868103027
84.0999984741211,0.209999993443489,1335,1588,9,2467,1,7.81075811386108
100,0.389999985694885,197,197,7,323,0,5.77765226364136
100,0.419999986886978,128,128,9,166,1,5.1119875907898
89.9000015258789,0.360000014305115,349,388,7,408,0,6.01126718521118
100,0.239999994635582,834,834,8,1023,0,6.93049478530884
100,3.05999994277954,247,247,6,674,1,6.5132303237915
100,0.150000005960464,811,811,7,1840,1,7.51752090454102
79,0.709999978542328,113,143,5,198,1,5.28826713562012
100,0.230000004172325,87,87,11,157,1,5.05624580383301
89.1999969482422,0.910000026226044,190,213,21,250,1,5.52146100997925
100,0.490000009536743,241,241,12,281,1,5.6383547782898
100,0.330000013113022,1509,1509,9,2570,0,7.85166120529175
100,0.129999995231628,452,452,8,786,1,6.66695690155029
100,0.259999990463257,150,150,11,150,0,5.01063537597656
50.9000015258789,1.91999995708466,112,220,9,282,1,5.64190721511841
74.0999984741211,0.330000013113022,537,725,8,1117,0,7.01840162277222
100,2.1800000667572,730,730,9,847,1,6.74170064926148
100,1.94000005722046,193,193,25,193,1,5.26269006729126
80.6999969482422,0.540000021457672,138,171,7,2002,0,7.60190200805664
91.1999969482422,0.439999997615814,18794,20599,8,70969,0,11.1699981689453
71.9000015258789,0.419999986886978,31800,44221,8,70969,0,11.1699981689453
91.8000030517578,0.300000011920929,212,231,7,4549,0,8.42266273498535
100,3.74000000953674,340,340,7,1750,1,7.46737098693848
20.1000003814697,0.200000002980232,283,1408,5,1408,1,7.24992561340332
100,2,188,188,13,195,1,5.27299976348877
78.6999969482422,0.479999989271164,2780,3533,19,4158,0,8.33278942108154
92.3000030517578,0.330000013113022,854,925,23,1277,0,7.15226888656616
86,4.63000011444092,584,679,7,869,0,6.76734304428101
100,0.709999978542328,92,92,30,111,1,4.70953035354614
100,0.660000026226044,142,142,7,186,1,5.22574663162231
90.0999984741211,0.109999999403954,649,720,20,1733,1,7.45760917663574
91.5,0.819999992847443,355,388,25,456,1,6.12249279022217
100,0.389999985694885,441,441,9,708,0,6.56244421005249
72.5,0.860000014305115,1376,1898,20,2247,0,7.71735143661499
82.8000030517578,0.569999992847443,202,244,7,301,0,5.70711040496826
48.9000015258789,0.990000009536743,331,677,10,677,1,6.51767110824585
100,3.40000009536743,165,165,14,174,1,5.15905523300171
100,0.189999997615814,322,322,7,454,0,6.11809730529785
100,1.37000000476837,107,107,17,145,1,4.9767336845398
86.1999969482422,0.409999996423721,581,674,6,1380,0,7.22983884811401
75.6999969482422,0.209999993443489,171,226,7,305,0,5.72031164169312
100,0.300000011920929,182,182,7,182,0,5.20400667190552
100,0.910000026226044,188,188,7,216,1,5.37527847290039
100,0.529999971389771,109,109,8,177,1,5.17614984512329
